id;condition;car_year;brand;model;engine;doors;km;fuel_type;traction_control;transmission;currency;price;seller_id;seller_nickname;is_car_shop;seller_country;seller_state;seller_city
MLA1405334857;Usado;2007;Peugeot;206;1.6;3;215000;Nafta;Delantera;Manual;ARS;6000000;1134147912;SCORZIELLOAARON20220531192308;FALSO;Argentina;Bs.As. G.B.A. Oeste;Moreno
MLA1403386865;Usado;2007;Peugeot;206;1.6;3;125000;Nafta;Delantera;Manual;USD;6300;1015670697;SANCHEZALEJO20211109182448;FALSO;Argentina;Bs.As. G.B.A. Oeste;Morón
MLA1630721700;Usado;2007;Peugeot;206;1.6;5;110000;Nafta;Delantera;Manual;USD;5000;36920290;SIONDEARIES22;FALSO;Argentina;Bs.As. G.B.A. Oeste;Tres de febrero
MLA1649076136;Usado;2007;Peugeot;206;1.6;3;169000;Nafta;Delantera;Manual;USD;4400;588026532;MICAELAIARABARRETTO;FALSO;Argentina;Bs.As. G.B.A. Oeste;Merlo
MLA1404287313;Usado;2007;Peugeot;206;1.6;5;180000;Nafta;Delantera;Manual;USD;4800;186505428;BUSSOTART;FALSO;Argentina;Bs.As. G.B.A. Oeste;Moreno
MLA1402175523;Usado;2007;Peugeot;206;1.6;5;200008;Nafta;Delantera;Manual;ARS;5750000;613474917;MAJO7567323;FALSO;Argentina;Capital Federal;Capital Federal
MLA1406692323;Usado;2007;Peugeot;206;1.6;3;135000;Nafta;Delantera;Manual;USD;4100;337950186;SEGO2280487;FALSO;Argentina;Bs.As. G.B.A. Oeste;Hurlingham
MLA1401998493;Usado;2007;Peugeot;206;1.6;3;149000;Nafta;Delantera;Manual;USD;4500;56332060;FRANCOMEIJOML;FALSO;Argentina;Capital Federal;Capital Federal
MLA1631915958;Usado;2007;Peugeot;206;1.4;3;165000;Nafta;Delantera;Manual;USD;4200;502530534;CORU8253459;FALSO;Argentina;Bs.As. G.B.A. Oeste;La Matanza
MLA1403650267;Usado;2007;Peugeot;206;1.6;3;202000;Nafta;Delantera;Manual;ARS;4300000;431318722;ERNESTOCGONZALES;FALSO;Argentina;Bs.As. G.B.A. Sur;Lanús
MLA1402106191;Usado;2007;Peugeot;206;1.6;3;171986;Nafta;Delantera;Manual;USD;4500;476117024;ROCIOAVALENZUELA4;FALSO;Argentina;Capital Federal;Capital Federal
MLA1639117142;Usado;2007;Peugeot;206;1.4;3;220000;Nafta;Delantera;Manual;ARS;3700000;272537422;MEGASUBLIMACION;FALSO;Argentina;Bs.As. G.B.A. Sur;Berazategui
MLA1637517726;Usado;2007;Peugeot;206;1.9;5;170000;Diesel;Delantera;Manual;USD;4500;141645655;PILICUNILLGARMENDIA;FALSO;Argentina;Capital Federal;Capital Federal
MLA1631930910;Usado;2007;Peugeot;206;1.4;3;190000;Nafta;Delantera;Manual;ARS;3500000;41476243;BELENGUENIN;FALSO;Argentina;Bs.As. G.B.A. Sur;La Plata
MLA1647966442;Usado;2007;Peugeot;206;1.6;5;222000;Nafta;Delantera;Manual;ARS;3500000;312601094;INDU.BYJ;FALSO;Argentina;Bs.As. G.B.A. Norte;San Miguel
MLA1644849632;Usado;2007;Peugeot;206;1.6;5;193000;Nafta;Delantera;Manual;ARS;4500000;1012150241;LOPEZLUCAS20211103230402;FALSO;Argentina;Bs.As. G.B.A. Oeste;La Matanza
MLA1642556362;Usado;2007;Peugeot;206;1.4;3;137000;Nafta;Delantera;Manual;USD;4000;230541077;AGNELLODARIO;FALSO;Argentina;Bs.As. G.B.A. Oeste;Merlo
MLA1647703198;Usado;2008;Peugeot;206;1.6;5;119000;Nafta;Delantera;Manual;USD;6900;795670801;AZZURRI_2021;FALSO;Argentina;Bs.As. G.B.A. Sur;Avellaneda
MLA1653967032;Usado;2008;Peugeot;206;1.9;5;166000;Diesel;Delantera;Manual;USD;4500;1358676066;MADEROAUTOS;FALSO;Argentina;Bs.As. G.B.A. Oeste;La Matanza
MLA1648024326;Usado;2008;Peugeot;206;1.6;3;125000;Nafta;Delantera;Manual;USD;4200;97436029;LUCIANONMB;FALSO;Argentina;Bs.As. G.B.A. Oeste;Merlo
MLA1649121364;Usado;2008;Peugeot;206;1.6;5;81000;Nafta;Delantera;Manual;USD;5700;245728726;NONI9108043;FALSO;Argentina;Bs.As. G.B.A. Sur;Quilmes
MLA1645464340;Usado;2008;Peugeot;206;1.4;5;270000;Nafta/GNC;Delantera;Manual;USD;4500;763192085;AUTOMATCH AUTOS;FALSO;Argentina;Bs.As. G.B.A. Norte;General San Martín
MLA1400318731;Usado;2008;Peugeot;206;1.9;5;170000;Nafta;Delantera;Manual;USD;4500;70641795;FEDE ALCAZA;FALSO;Argentina;Córdoba;Córdoba
MLA1635375640;Usado;2008;Peugeot;206;1.9;2;131000;Diesel;Delantera;Manual;USD;5000;29496336;FERLAMBRUSCHINI;FALSO;Argentina;Bs.As. G.B.A. Sur;La Plata
MLA1405338067;Usado;2008;Peugeot;206;1.9;3;200000;Nafta;Delantera;Manual;ARS;4900000;70641795;FEDE ALCAZA;FALSO;Argentina;Córdoba;Córdoba
MLA1644470528;Usado;2008;Peugeot;206;1.9;5;160000;Nafta;Delantera;Manual;USD;5000;121360385;AUTOMOTORES 828;FALSO;Argentina;Bs.As. G.B.A. Sur;Esteban Echeverría
MLA1644190178;Usado;2008;Peugeot;206;1.9;5;200000;Nafta;Delantera;Manual;ARS;3000000;181135545;ZARAGONZALO;FALSO;Argentina;Bs.As. Costa Atlántica;Mar del Plata
MLA1644164748;Usado;2008;Peugeot;206;1.9;3;236000;Nafta;Delantera;Manual;USD;4500;8684885;JJARTIAGOITIA;FALSO;Argentina;Bs.As. G.B.A. Oeste;Castelar
MLA1402919077;Usado;2008;Peugeot;206;1.6;5;197000;Nafta;Delantera;Manual;USD;4200;172787518;VENDOSUAUTO;FALSO;Argentina;Capital Federal;Capital Federal
MLA1593068248;Usado;2008;Peugeot;206;1.9;5;183600;Diesel;Delantera;Manual;ARS;4988000;212883354;INDY-CARS;FALSO;Argentina;Bs.As. G.B.A. Sur;Quilmes
MLA1645443498;Usado;2008;Peugeot;206;1.9;5;150000;Nafta;Delantera;Manual;USD;6500;395069097;MATIASVIRGILLIMATIASVIRGILLI;FALSO;Argentina;Bs.As. G.B.A. Oeste;Ituzaingó
MLA1401872667;Usado;2008;Peugeot;206;2;3;241700;Diesel;Delantera;Manual;USD;5500;66230630;MATIASDAMIANGOMEZ;FALSO;Argentina;Entre Ríos;Colón
MLA1395300143;Usado;2008;Peugeot;206;1.4;5;105000;Nafta;Delantera;Manual;ARS;5500000;118387492;JFAUTOS 2016;FALSO;Argentina;Bs.As. G.B.A. Sur;Lomas de Zamora
MLA1405890497;Usado;2008;Peugeot;206;1.4;5;144000;Nafta;Delantera;Manual;USD;4600;319323135;TOPCARS.AR;FALSO;Argentina;Bs.As. G.B.A. Sur;Lomas de Zamora
MLA1616201620;Usado;2008;Peugeot;206;1.6;5;109000;Nafta;Delantera;Manual;USD;4500;79000007;BRUNO_VICARIO;FALSO;Argentina;Córdoba;Córdoba
MLA1633360626;Usado;2008;Peugeot;206;1.6;5;152000;Nafta;Delantera;Manual;ARS;5300000;48130376;USADOS DETITULAR;FALSO;Argentina;Bs.As. G.B.A. Norte;General San Martín
MLA1398043671;Usado;2008;Peugeot;206;1.4;5;148000;Nafta;Delantera;Manual;USD;4500;60904809;TENGOTUAUTO;FALSO;Argentina;Bs.As. Costa Atlántica;Mar del Plata
MLA1610387956;Usado;2008;Peugeot;206;1.6;5;111111;Nafta;Delantera;Manual;ARS;4200000;212006392;ATY AUTOMOTORES;FALSO;Argentina;Bs.As. G.B.A. Norte;General San Martín
MLA1632832340;Usado;2008;Peugeot;206;1.6;5;143000;Nafta;Delantera;Manual;ARS;4400000;183580669;JOSDANIELVALLEJOS;FALSO;Argentina;Catamarca;Santa María
MLA1622940798;Usado;2008;Peugeot;206;1.6;5;184000;Nafta;Delantera;Manual;USD;4200;69247842;IVANMISTRETTA;FALSO;Argentina;Bs.As. G.B.A. Oeste;Tres de febrero
MLA1630767256;Usado;2008;Peugeot;206;1.6;5;153000;Nafta;Delantera;Manual;USD;4800;27888139;DAIU.R88;FALSO;Argentina;Capital Federal;Capital Federal
MLA1652536574;Usado;2008;Peugeot;206;1.4;2;167200;Nafta/GNC;Delantera;Manual;USD;4300;216403124;PABLOISAIASPEDROZO;FALSO;Argentina;Bs.As. G.B.A. Oeste;La Matanza
MLA1404213879;Usado;2008;Peugeot;206;1.6;5;114000;Nafta;Delantera;Manual;USD;6000;65682995;EMILIANO ALFIERI;FALSO;Argentina;Capital Federal;Capital Federal
MLA1646251012;Usado;2008;Peugeot;206;2;5;188169;Diesel;Delantera;Manual;USD;5000;1087835819;COSTARELLIADOLFO20220311003614;FALSO;Argentina;Mendoza;Mendoza
MLA1634773566;Usado;2008;Peugeot;206;1.6;5;168000;Diesel;Delantera;Manual;USD;3500;220987890;ALMA 2.0;FALSO;Argentina;Bs.As. G.B.A. Norte;San Isidro
MLA1401855449;Usado;2008;Peugeot;206;1.6;5;135000;Nafta;Delantera;Manual;USD;4200;135117632;FERNANDEZ LUCASGUILLERMO;FALSO;Argentina;Bs.As. G.B.A. Sur;Esteban Echeverría
MLA1639140744;Usado;2008;Peugeot;206;2;3;238000;Diesel;Delantera;Manual;ARS;4250000;83373589;MFDIMAIO;FALSO;Argentina;Bs.As. G.B.A. Oeste;Ituzaingó
MLA1403597477;Usado;2008;Peugeot;206;1.6;3;170000;Nafta;Delantera;Manual;USD;6000;72990807;MURGAFRANCO;FALSO;Argentina;Bs.As. G.B.A. Sur;La Plata
MLA1649760280;Usado;2008;Peugeot;206;1.6;5;200000;Nafta;Delantera;Manual;ARS;4500000;131205976;LUCASDANELUTTIDANELUTTI;FALSO;Argentina;Córdoba;Córdoba
MLA1402650159;Usado;2008;Peugeot;206;2;3;219000;Diesel;Delantera;Manual;ARS;4700000;357091683;PEGE7615767;FALSO;Argentina;Tucumán;Cruz Alta
MLA1402756029;Usado;2008;Peugeot;206;2;3;126000;Diesel;Delantera;Manual;USD;5500;166421304;IVY.MARIELA;FALSO;Argentina;Capital Federal;Capital Federal
MLA1649810246;Usado;2008;Peugeot;206;1.6;5;126000;Nafta;Delantera;Manual;USD;5100;272896832;TOMASVSQUEZCAMALY;FALSO;Argentina;Capital Federal;Capital Federal
MLA1404404383;Usado;2008;Peugeot;206;1.6;5;148000;Nafta;Delantera;Manual;USD;5000;138093491;MAXIMILIANOCABARITI;FALSO;Argentina;Bs.As. G.B.A. Sur;Lomas de Zamora
MLA1628179072;Usado;2009;Peugeot;206;1.4;5;120000;Nafta;Delantera;Manual;USD;4900;658043019;VALENTINOLUCIA.;FALSO;Argentina;Capital Federal;Capital Federal
MLA1403401783;Usado;2009;Peugeot;206;1.6;5;140000;Nafta;Delantera;Manual;USD;5500;658043019;VALENTINOLUCIA.;FALSO;Argentina;Capital Federal;Capital Federal
MLA1394092561;Usado;2009;Peugeot;206;1.4;5;140000;Nafta;Delantera;Manual;USD;4900;537074667;AUTOSIMDQ;FALSO;Argentina;Bs.As. Costa Atlántica;Mar del Plata
MLA1402106875;Usado;2009;Peugeot;206;1.4;5;155000;Nafta;Delantera;Manual;ARS;4500000;134605396;BRANDO.B;FALSO;Argentina;Córdoba;Córdoba
MLA1561296734;Usado;2009;Peugeot;206;1.4;5;89000;Nafta;Delantera;Manual;USD;5300;36438321;ARGEMOTORS;FALSO;Argentina;Capital Federal;Capital Federal
MLA1593330956;Usado;2009;Peugeot;206;1.4;5;170000;Nafta;Delantera;Manual;ARS;5500000;67174329;DOPAZO AUTO;FALSO;Argentina;Buenos Aires Interior;San Vicente
MLA1641747792;Usado;2009;Peugeot;206;1.4;5;124000;Nafta;Delantera;Manual;USD;4300;79424844;TINCANALE;FALSO;Argentina;Córdoba;Córdoba
MLA1405768547;Usado;2009;Peugeot;206;2;5;115000;Diesel;Delantera;Manual;USD;5900;1409892484;AUTO.RED;FALSO;Argentina;Capital Federal;Capital Federal
MLA1611676414;Usado;2009;Peugeot;206;1.4;5;185000;Nafta;Delantera;Manual;ARS;4900000;93547430;FACUNOVOA;FALSO;Argentina;Bs.As. G.B.A. Sur;Lanús
MLA1598310152;Usado;2009;Peugeot;206;1.4;5;150000;Nafta;Delantera;Manual;ARS;5000000;141763441;LFM AUTOMOTORES;FALSO;Argentina;Bs.As. G.B.A. Norte;Escobar
MLA1647664272;Usado;2009;Peugeot;206;1.4;5;95000;Nafta;Delantera;Manual;USD;5000;135209017;AUTOMOTORES DIBUONO;FALSO;Argentina;Bs.As. G.B.A. Sur;Lanús
MLA1401605957;Usado;2009;Peugeot;206;1.4;5;148000;Nafta;Delantera;Manual;USD;5000;706406271;OSVALDOAUTOMOTORES;FALSO;Argentina;Bs.As. G.B.A. Sur;La Plata
MLA1403866817;Usado;2009;Peugeot;206;1.4;5;104000;Nafta;Delantera;Manual;USD;4700;142735851;MJC1993;FALSO;Argentina;Bs.As. G.B.A. Oeste;Morón
MLA1651030644;Usado;2009;Peugeot;206;1.4;5;130000;Nafta;Delantera;Manual;USD;4500;103879508;RODRIGOBLER;FALSO;Argentina;Capital Federal;Capital Federal
MLA1403469701;Usado;2009;Peugeot;206;1.4;5;135000;Nafta;Delantera;Manual;USD;6500;153015172;BLASIINDOVINO;FALSO;Argentina;Capital Federal;Capital Federal
MLA1402832989;Usado;2010;Peugeot;206;1.4;5;138000;Nafta;Delantera;Manual;ARS;5700000;157100493;GATO_CON_BOTASS;FALSO;Argentina;Bs.As. G.B.A. Sur;Quilmes
MLA1401256925;Usado;2010;Peugeot;206;1.4;5;143000;Nafta;Delantera;Manual;ARS;5289000;160031132;AUTOMOTORESSION2014;FALSO;Argentina;Bs.As. G.B.A. Oeste;La Matanza
MLA1613788878;Usado;2010;Peugeot;206;1.4;5;156000;Nafta;Delantera;Manual;ARS;5000000;390974791;DERODADOS1;FALSO;Argentina;San Luis;General Pedernera
MLA1657675104;Usado;2010;Peugeot;206;1.4;5;75000;Nafta;Delantera;Manual;ARS;6500000;60742483;M&M AUTOMOTORES;FALSO;Argentina;Bs.As. G.B.A. Norte;General San Martín
MLA1621738886;Usado;2010;Peugeot;206;1.4;5;162100;Nafta;Delantera;Manual;ARS;4700000;223764855;HEFE89482;FALSO;Argentina;Salta;Salta
MLA1401766835;Usado;2010;Peugeot;206;1.4;5;150000;Nafta/GNC;Delantera;Manual;ARS;6900000;184852165;DELSOL AUTOMOTORES;FALSO;Argentina;Bs.As. G.B.A. Sur;Quilmes
MLA1391894791;Usado;2010;Peugeot;206;1.4;5;111000;Nafta;Delantera;Manual;USD;5400;150039564;AUTOSHOP_RIO4;FALSO;Argentina;Córdoba;Río Cuarto
MLA1617041462;Usado;2010;Peugeot;206;1.4;5;154000;Nafta;Delantera;Manual;ARS;5200000;512991184;ENCUENTROMIAUTO.JULILUCAS;FALSO;Argentina;Bs.As. G.B.A. Sur;La Plata
MLA1404361375;Usado;2010;Peugeot;206;1.4;5;164000;Nafta;Delantera;Manual;USD;4200;63466739;ALEYGONZA7;FALSO;Argentina;Bs.As. G.B.A. Norte;San Isidro
MLA1649128932;Usado;2010;Peugeot;206;1.4;5;170000;Nafta;Delantera;Manual;USD;5200;570711170;ALEJORCALDE;FALSO;Argentina;Bs.As. G.B.A. Sur;Quilmes
MLA1402804985;Usado;2010;Peugeot;206;1.4;5;152000;Nafta;Delantera;Manual;ARS;5000000;78505025;DANIELSENSO;FALSO;Argentina;Bs.As. G.B.A. Sur;Lomas de Zamora
MLA1630708552;Usado;2010;Peugeot;206;1.4;5;140000;Nafta;Delantera;Manual;USD;5000;137708291;NOELIARVAGAS;FALSO;Argentina;Bs.As. G.B.A. Oeste;Ituzaingó
MLA1649876832;Usado;2011;Peugeot;206;1.4;5;100113;Nafta;Delantera;Manual;USD;4900;23986396;MARIAN20_MF;FALSO;Argentina;Bs.As. G.B.A. Norte;San Fernando
MLA1403274241;Usado;2011;Peugeot;206;1.4;5;142500;Nafta;Delantera;Manual;USD;4300;22539292;PACIALEO90;FALSO;Argentina;Bs.As. G.B.A. Oeste;Tres de febrero
MLA1406284979;Usado;2011;Peugeot;206;1.4;5;130000;Nafta;Delantera;Manual;ARS;5300000;260611826;AUTOS OSCAR;FALSO;Argentina;Buenos Aires Interior;Ayacucho
MLA1655336956;Usado;2011;Peugeot;206;1.4;5;105000;Nafta;Delantera;Manual;ARS;5690000;323053211;GIUMATIAUTOMOTORES;FALSO;Argentina;Mendoza;Godoy Cruz
MLA1592146726;Usado;2011;Peugeot;206;1.4;5;147000;Nafta;Delantera;Manual;ARS;6500000;161950729;SOUTH AUTOS;FALSO;Argentina;Bs.As. G.B.A. Sur;Quilmes
MLA1649823546;Usado;2011;Peugeot;206;1.4;5;123000;Nafta;Delantera;Manual;USD;4500;63998390;DISEÑO DIGITAL2015;FALSO;Argentina;Capital Federal;Capital Federal
MLA1624356334;Usado;2011;Peugeot;206;1.4;5;149000;Nafta;Delantera;Manual;USD;5000;543427738;MUWI2451864;FALSO;Argentina;Capital Federal;Capital Federal
MLA1406676825;Usado;2011;Peugeot;206;1.4;5;199000;Nafta;Delantera;Manual;USD;4500;201905921;NAHUELCANOVASRUBIO;FALSO;Argentina;Buenos Aires Interior;Campana
MLA1406452305;Usado;2011;Peugeot;206;1.4;5;105000;Nafta;Delantera;Manual;ARS;5000000;175266657;SOFE739697;FALSO;Argentina;Bs.As. G.B.A. Sur;Quilmes
MLA1405292443;Usado;2011;Peugeot;206;1.4;5;140000;Nafta;Delantera;Manual;USD;4500;509525841;PAPA4915189;FALSO;Argentina;Bs.As. G.B.A. Norte;San Miguel
MLA1629386990;Usado;2012;Peugeot;206;1.4;5;118000;Nafta/GNC;Delantera;Manual;ARS;6900000;115753358;GARAGEGROUP;FALSO;Argentina;Capital Federal;Capital Federal
MLA1583108012;Usado;2012;Peugeot;206;1.4;5;160000;Nafta;Delantera;Manual;USD;6200;93784330;GUERRERO AUTOMOTORES;FALSO;Argentina;Bs.As. G.B.A. Oeste;Moreno
MLA1547559056;Usado;2012;Peugeot;206;1.4;5;180000;Nafta;Delantera;Manual;ARS;6000000;1177815766;SEVENCARS7;FALSO;Argentina;Buenos Aires Interior;Chascomús
MLA1401047123;Usado;2012;Peugeot;206;1.4;5;115000;Nafta;Delantera;Manual;USD;5500;12576129;AUTOCITYAUTOS;FALSO;Argentina;Capital Federal;Capital Federal
MLA1627774064;Usado;2012;Peugeot;206;1.4;5;160000;Nafta;Delantera;Manual;USD;5700;45584925;ASESORAUTOS.COM.AR;FALSO;Argentina;Bs.As. G.B.A. Sur;Avellaneda
MLA1635396168;Usado;2012;Peugeot;206;1.4;5;100000;Nafta;Delantera;Manual;ARS;6800000;59385734;LANUSAUTOMOTORES;FALSO;Argentina;Bs.As. G.B.A. Sur;Lanús
MLA1401290481;Usado;2012;Peugeot;206;1.4;5;149500;Nafta;Delantera;Manual;ARS;5300000;121363476;MAREQUEAUTOMOTOR;FALSO;Argentina;Bs.As. G.B.A. Sur;Lomas de Zamora
MLA1571000300;Usado;2012;Peugeot;206;1.4;5;92500;Nafta;Delantera;Manual;ARS;5995000;98763648;SOLDANI AUTOS;FALSO;Argentina;Bs.As. G.B.A. Sur;Avellaneda
MLA1649818644;Usado;2012;Peugeot;206;1.4;5;160000;Nafta;Delantera;Manual;ARS;6800000;93447707;AUTOMOTORES ESPAÑA;FALSO;Argentina;Buenos Aires Interior;Chivilcoy
MLA1401386243;Usado;2012;Peugeot;206;1.4;5;90000;Nafta;Delantera;Manual;ARS;6990000;92668144;AUTOMOTORES SUR;FALSO;Argentina;Bs.As. G.B.A. Sur;Avellaneda
MLA1642496648;Usado;2012;Peugeot;206;1.4;5;155000;Nafta;Delantera;Manual;ARS;5000000;124236346;OMAR VACCARI;FALSO;Argentina;Corrientes;General Alvear
MLA1649818892;Usado;2012;Peugeot;206;1.4;5;118000;Nafta;Delantera;Manual;USD;6200;161822867;PEWA9261801;FALSO;Argentina;Capital Federal;Capital Federal
MLA1640750158;Usado;2012;Peugeot;206;1.4;5;112000;Nafta;Delantera;Manual;USD;6000;4524222;SRBODNAR;FALSO;Argentina;Bs.As. G.B.A. Norte;General San Martín
MLA1641450282;Usado;2012;Peugeot;206;1.4;5;118000;Nafta;Delantera;Manual;USD;5300;34401633;JUANPI130;FALSO;Argentina;Capital Federal;Capital Federal
MLA1403490115;Usado;2012;Peugeot;206;1.4;5;112000;Nafta;Delantera;Manual;USD;4900;502766079;VALEENURIIEL;FALSO;Argentina;Capital Federal;Capital Federal
MLA1655283560;Usado;2013;Peugeot;206;1.4;5;145000;Nafta;Delantera;Manual;USD;8890;305691740;NICOLASRICC;FALSO;Argentina;Bs.As. G.B.A. Norte;General San Martín
MLA1637587604;Usado;2013;Peugeot;206;1.4;5;130000;Nafta;Delantera;Manual;ARS;5300000;203912009;NACHOPELLEJERO;FALSO;Argentina;Bs.As. G.B.A. Sur;Avellaneda
MLA1634144546;Usado;2016;Peugeot;206;1.4;5;91000;Nafta/GNC;Delantera;Manual;USD;6100;225747078;URION AUTOMOTORES;FALSO;Argentina;Capital Federal;Capital Federal
MLA1471311180;Nuevo;2023;Peugeot;206;1.6;4;0;Nafta;Delantera;Automática;ARS;22300000;784672395;TOULON LOMAS;VERDADERO;Argentina;Bs.As. G.B.A. Sur;Lomas de Zamora
MLA1641448902;Usado;2008;Peugeot;207;1.6;5;98000;Nafta;Delantera;Manual;USD;6200;403447849;SAFR1872277;FALSO;Argentina;Bs.As. G.B.A. Norte;Vicente López
MLA1656627136;Usado;2009;Peugeot;207;1.4;5;106481;Nafta;Delantera;Manual;ARS;6200000;58677408;SAN_JORGE_USADOS_CABALLITO;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1612799344;Usado;2009;Peugeot;207;2;5;148000;Diesel;Delantera;Manual;ARS;5890000;780050555;LIVMOTORS 2;FALSO;Argentina;Bs.As. G.B.A. Norte;Vicente López
MLA1401882445;Usado;2009;Peugeot;207;1.6;5;160000;Nafta;Delantera;Manual;ARS;6300000;1171902139;CARSGTM20220802151922;FALSO;Argentina;Bs.As. G.B.A. Sur;Avellaneda
MLA1553844918;Usado;2009;Peugeot;207;1.6;5;147000;Nafta;Delantera;Manual;ARS;5250000;232741283;R.S-AUTOS;FALSO;Argentina;Bs.As. G.B.A. Norte;San Isidro
MLA1651060132;Usado;2009;Peugeot;207;1.4;4;97620;Nafta;Delantera;Manual;USD;5500;158118817;DAVIDJEROCHIM;FALSO;Argentina;Bs.As. G.B.A. Sur;Esteban Echeverría
MLA1402450821;Usado;2009;Peugeot;207;1.6;4;159600;Nafta;Delantera;Manual;ARS;5750000;1016762196;CRAUTOS_2020;FALSO;Argentina;Capital Federal;Capital Federal
MLA1642233910;Usado;2009;Peugeot;207;1.9;5;130000;Diesel;Delantera;Manual;USD;4900;666432337;GARAGEONLINE1157;FALSO;Argentina;Capital Federal;Capital Federal
MLA1646248276;Usado;2009;Peugeot;207;2;3;179000;Diesel;Delantera;Manual;USD;4700;138212866;REBECCAJACQUELINEDASILVAKOG;FALSO;Argentina;Capital Federal;Capital Federal
MLA1656885254;Usado;2009;Peugeot;207;1.6;4;135000;Nafta;Delantera;Automática;USD;6000;746907085;MARTINOMOTORS;FALSO;Argentina;Bs.As. G.B.A. Sur;Quilmes
MLA1402310015;Usado;2009;Peugeot;207;2;4;180000;Diesel;Delantera;Manual;USD;6000;80640780;NERO832009;FALSO;Argentina;Bs.As. G.B.A. Oeste;Tres de febrero
MLA1631613458;Usado;2009;Peugeot;207;1.6;2;130000;Nafta;Delantera;Manual;USD;13000;54921729;ANDRESDAMIAN2008;FALSO;Argentina;Buenos Aires Interior;Cañuelas
MLA1656198464;Usado;2009;Peugeot;207;1.4;5;55821;Nafta;Delantera;Manual;ARS;6499000;126419365;DARC-USADOS-DEVOTO;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1656621090;Usado;2009;Peugeot;207;1.4;5;120000;Nafta;Delantera;Manual;USD;5200;113615477;AUTOMOTORESNM;FALSO;Argentina;Bs.As. G.B.A. Norte;San Isidro
MLA1580918518;Usado;2009;Peugeot;207;1.6;2;120000;Nafta;Delantera;Manual;USD;8800;211998732;VENTUS MOTORS;FALSO;Argentina;Bs.As. G.B.A. Norte;San Isidro
MLA1398821515;Usado;2009;Peugeot;207;1.4;4;123000;Nafta;Delantera;Manual;ARS;5800000;299551660;RYCAUTOMOTORES;FALSO;Argentina;Buenos Aires Interior;Bahía Blanca
MLA1630668912;Usado;2009;Peugeot;207;2;4;130000;Diesel;Delantera;Manual;USD;4000;9414225;PRODUCTOSINITIO;FALSO;Argentina;Bs.As. G.B.A. Sur;Lomas de Zamora
MLA1401168463;Usado;2009;Peugeot;207;1.4;4;180000;Nafta;Delantera;Manual;USD;4500;50907397;PIERCEAUTOMOTORES;FALSO;Argentina;Bs.As. G.B.A. Norte;General San Martín
MLA1624352078;Usado;2009;Peugeot;207;1.6;5;157000;Nafta;Delantera;Manual;USD;5500;59350781;AUTOMOTORESDELSOL;FALSO;Argentina;Bs.As. G.B.A. Norte;San Isidro
MLA1610703454;Usado;2009;Peugeot;207;1.4;4;110000;Nafta;Delantera;Manual;ARS;5900000;323117496;ROMERAAUTOMOTORES;FALSO;Argentina;Córdoba;Córdoba
MLA1406677035;Usado;2009;Peugeot;207;1.4;4;102000;Nafta;Delantera;Manual;ARS;5300000;256833081;LOCOSXTUAUTO.COM.AR;FALSO;Argentina;Bs.As. G.B.A. Sur;Lomas de Zamora
MLA1405433571;Usado;2009;Peugeot;207;1.4;5;140000;Nafta;Delantera;Manual;USD;5000;50907397;PIERCEAUTOMOTORES;FALSO;Argentina;Bs.As. G.B.A. Norte;General San Martín
MLA1400926153;Usado;2010;Peugeot;207;1.6;5;136000;Nafta;Delantera;Manual;ARS;6700000;645000826;SOUTHCAR AUTOMOTORES;FALSO;Argentina;Bs.As. G.B.A. Sur;Almirante Brown
MLA1391663003;Usado;2010;Peugeot;207;1.4;5;130000;Nafta;Delantera;Manual;ARS;7500000;194457087;ORIO HNOSSA;VERDADERO;Argentina;Santa Fe;San Jerónimo
MLA1404112293;Usado;2010;Peugeot;207;1.4;4;85698;Nafta;Delantera;Manual;USD;6000;518103962;NICOLAS 2022;FALSO;Argentina;Bs.As. G.B.A. Sur;Esteban Echeverría
MLA1649784426;Usado;2010;Peugeot;207;1.6;5;130000;Nafta;Delantera;Manual;USD;5000;197915811;BEGO8027155;FALSO;Argentina;Bs.As. G.B.A. Sur;Quilmes
MLA1652272106;Usado;2010;Peugeot;207;1.6;5;119000;Nafta;Delantera;Manual;USD;9800;1594613883;LASE20231216075504;FALSO;Argentina;Capital Federal;Capital Federal
MLA1630734214;Usado;2010;Peugeot;207;1.4;5;105500;Nafta;Delantera;Manual;ARS;6000000;152473784;ESPRIT BRANDSEN;VERDADERO;Argentina;Buenos Aires Interior;Brandsen
MLA1405255681;Usado;2010;Peugeot;207;1.4;4;92500;Nafta;Delantera;Manual;ARS;6000000;1975783;LUGON_312;FALSO;Argentina;Capital Federal;Capital Federal
MLA1404392755;Usado;2010;Peugeot;207;1.6;5;94000;Nafta;Delantera;Manual;USD;6350;22353158;SKUCHU;FALSO;Argentina;Capital Federal;Capital Federal
MLA1619242236;Usado;2010;Peugeot;207;1.9;4;140000;Diesel;Delantera;Manual;ARS;4800000;197960717;AGMA2019096;FALSO;Argentina;Córdoba;Arroyito
MLA1403298309;Usado;2010;Peugeot;207;1.6;3;97456;Nafta;Delantera;Manual;USD;5110;146331810;TORELLIHERNAN;FALSO;Argentina;Capital Federal;Capital Federal
